"codprod";"descricao_produto";"unidade";"data_saida";"quantidade";"preco_custo";"preco_vendido";"valor_desconto";"nome_cliente";"cidade_cliente";"bairro_cliente";"vendedor"
"15655";**TABUA DE PINUS 30X3X2.0;UN ;2023-11-13;10.000;27.000;47.300000;0.00;CLEDSON VILAR DE OLIVEIRA;TUTOIA;SANTANA DOS CARVALHO;INGRID
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-13;5.000;34.090;41.990000;0.00;CLEDSON VILAR DE OLIVEIRA;TUTOIA;SANTANA DOS CARVALHO;INGRID
"18392";ESPUMA EXPANSIVA PU 230G/300ML TEKBOND;UN ;2023-10-24;2.000;15.624;36.290000;1.17;JONATHAN SOARES DA SILVA;TUTOIA;PV CARRAPATO;EMANUELLE
"00112";SUPERCAL HIDRACOR 5KG;UN ;2023-10-24;1.000;4.220;10.750000;0.17;JONATHAN SOARES DA SILVA;TUTOIA;PV CARRAPATO;EMANUELLE
"00041";DOBRAD.891X3.1/2 FZOE C/ROL;UN ;2023-10-24;1.000;20.681;53.890000;0.88;JONATHAN SOARES DA SILVA;TUTOIA;PV CARRAPATO;EMANUELLE
"07555";TINTA SPRAY TEKBOND 350ML DOURADO BRILH;UN ;2024-05-10;1.000;14.190;31.170000;0.00;PABLO AGUIAR DE ARAUJO;TUTOIA;BARRO DURO;DANIEL ROCHA
"02012";SOLVENTE THINNER ANJO 900ML;UN ;2024-05-10;1.000;11.061;20.990000;0.00;PABLO AGUIAR DE ARAUJO;TUTOIA;BARRO DURO;DANIEL ROCHA
"20931";**TINTA SPRAY METALICO CROMADO 350 ML/250G;UN ;2024-05-10;1.000;18.990;40.940000;0.00;PABLO AGUIAR DE ARAUJO;TUTOIA;BARRO DURO;DANIEL ROCHA
"07558";ARAME GALV BWG 18 1.24MM VONDER;KG ;2024-05-10;1.000;13.123;27.290000;0.00;PABLO AGUIAR DE ARAUJO;TUTOIA;BARRO DURO;DANIEL ROCHA
"20700";**LUVA RASPA TAM 9 G MODELO PETROLEIRA - WORKER 592412;UN ;2024-04-29;1.000;5.150;12.720000;0.00;REINALDO FELIX;TUTOIA;REMANCO;INGRID
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-11-13;2.000;0.687;1.430000;0.00;RONALDO NASCIMENTO DA SILVA;TUTOIA;SERIENA;ALANA CRISTINA
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-11-13;1.000;117.124;162.990000;0.00;RONALDO NASCIMENTO DA SILVA;TUTOIA;SERIENA;ALANA CRISTINA
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-11-13;2.000;0.929;2.480000;0.00;RONALDO NASCIMENTO DA SILVA;TUTOIA;SERIENA;ALANA CRISTINA
"00900";ESTOPA BRANCA POLIMENTO C/150G 954;UN ;2024-07-02;1.000;1.961;4.950000;0.02;YANKC SILVA DAMASCENO;TUTOIA ;BARRA;YANKC
"21191";**PORTA TIJOLINHO 80;UN ;2024-06-07;1.000;235.000;349.990000;0.00;YANKC SILVA DAMASCENO;TUTOIA ;BARRA;YANKC
"02012";SOLVENTE THINNER ANJO 900ML;UN ;2024-07-02;3.000;10.824;19.990000;0.28;YANKC SILVA DAMASCENO;TUTOIA ;BARRA;YANKC
"01288";TINTA RENDMAIS BRANCO NEVE 3.6;GL ;2024-07-02;2.000;21.753;39.900000;0.37;YANKC SILVA DAMASCENO;TUTOIA ;BARRA;YANKC
"20217";FITA CREPE AUTOMOTIVA VERDE ADERE 525S 18MMX50M COMER;UN ;2024-07-02;1.000;3.707;7.990000;0.04;YANKC SILVA DAMASCENO;TUTOIA ;BARRA;YANKC
"18964";PISO SERRA AZUL 540X540MMHD CATENA MRE;MT ;2023-11-07;2.620;14.627;36.330000;0.00;JOSEMARA COSTA SANTANA;TUTOIA ;BARRA;INGRID
"01821";ARGAMASSA VOTOMASSA EXT.ACII 15KG R5M4;UN ;2023-11-07;1.000;11.620;23.090000;0.00;JOSEMARA COSTA SANTANA;TUTOIA ;BARRA;INGRID
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-04-15;1.000;31.020;44.990000;0.00;MARIA DAS GRACAS SILVA DE SOUSA;Balsas;bairro sÃ£o josÃ©;GUSTAVO BRASIL
"15639";**TIJOLO 6F;UN ;2024-04-15;200.000;0.600;0.800000;0.00;MARIA DAS GRACAS SILVA DE SOUSA;Balsas;bairro sÃ£o josÃ©;GUSTAVO BRASIL
"15638";**BRITA 1M;UN ;2023-08-08;1.000;150.000;297.000000;0.00;CLAUDIOMAR SILVA ALMEIDA;TUTOIA;BARRO DURO;SUEHLLY
"15654";**TABUA DE PINUS 20X3X2.0;UN ;2023-08-08;4.000;8.000;27.500000;0.00;CLAUDIOMAR SILVA ALMEIDA;TUTOIA;BARRO DURO;SUEHLLY
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-05-31;1.000;32.080;42.990000;0.00;RAFAEL DAMASCENO;TutÃ³ia;CENTRO;ALANA CRISTINA
"19642";MICRO VENTILADOR 20CM MINI 220V PREMIUM (PROD);UN ;2023-08-16;1.000;48.439;79.990000;0.00;LETTICIA RODRIGUES DOS SANTOS;TUTOIA;CENTRO;SUEHLLY
"10148";PORTA COTONETES PLASTICO DE MESA KBB1/PC UVA;UN ;2023-08-16;1.000;4.728;9.350000;0.00;LETTICIA RODRIGUES DOS SANTOS;TUTOIA;CENTRO;SUEHLLY
"15640";**TIJOLO 8F;MIL;2023-11-23;0.500;700.000;952.920000;0.00;DORINETE PEREIRA DA SILVA;TutÃ³ia;PORTO DE AREIA;ALANA CRISTINA
"13764";TELHA ETERNIT VOGATEX 2.44X0.50M 4MM CRFS;UN ;2023-11-23;15.000;16.430;26.240000;0.00;DORINETE PEREIRA DA SILVA;TutÃ³ia;PORTO DE AREIA;ALANA CRISTINA
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-23;5.000;32.350;47.240000;0.00;DORINETE PEREIRA DA SILVA;TutÃ³ia;PORTO DE AREIA;ALANA CRISTINA
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-11-18;1.000;117.124;209.990000;0.00;LUCIELE EVANGELISTA DA SILVA;TutÃ³ia;santa rosa teodoro;ALANA CRISTINA
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-11-18;2.000;0.687;1.500000;0.00;LUCIELE EVANGELISTA DA SILVA;TutÃ³ia;santa rosa teodoro;ALANA CRISTINA
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-18;1.000;33.690;47.240000;0.00;LUCIELE EVANGELISTA DA SILVA;TutÃ³ia;santa rosa teodoro;ALANA CRISTINA
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-11-18;2.000;0.929;2.600000;0.00;LUCIELE EVANGELISTA DA SILVA;TutÃ³ia;santa rosa teodoro;ALANA CRISTINA
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-05-10;1.000;30.880;42.990000;0.00;CHARLES DEGOULE RIBEIRO DE SOUSA;TutÃ³ia;COMUM;SUEHLLY
"15774";ESPACADOR NIVELADOR 1,0 MM SMART;UN ;2024-05-15;1.000;12.155;29.910000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"19411";ESPELHO JADE 635X600X3MM;UN ;2024-05-15;1.000;77.449;151.190000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"19203";CUNHA P/NIVELAMENTO ECO;UN ;2024-05-15;1.000;8.320;25.280000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"08202";REFLETOR TR LED 50W SLIM 6500K PRETO;UN ;2024-05-15;1.000;16.045;52.450000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"08675";PA DE BICO  N3 C/CABO 77459/434 TRAMONTINA;UN ;2024-05-15;2.000;24.103;48.290000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"19842";"ALIC UNIVERSAL 8"" R28301200   GED RED";UN ;2024-05-15;1.000;26.950;51.440000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"06788";TELHA BRASILIT 1.83X1.10 6MM;UN ;2024-05-15;4.000;40.663;112.250000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"20700";**LUVA RASPA TAM 9 G MODELO PETROLEIRA - WORKER 592412;UN ;2024-05-15;6.000;5.150;13.360000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"15654";**TABUA DE PINUS 20X3X2.0;UN ;2024-05-15;1.000;11.000;28.880000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"20818";PISO FORMIGRES GRAFFIATO CZ MATE RET 60X60 EXT;MT ;2024-05-15;2.150;13.990;35.690000;0.00;ESTADO DO MARANHAO - CORPO DE BOMBEIROS;SAO LUIS ;BACANGA;SUEHLLY
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-08-30;2.000;0.929;2.480000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"00222";BUCHA RED.25X20MM SOLD CURTA KRONA;UN ;2023-08-30;1.000;0.250;0.660000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"00198";COLA P/ CANO PVC 75G  POLYTUBES;UN ;2023-08-30;1.000;2.853;7.400000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"01692";UNIAO SOLD.25MM KRONA;UN ;2023-08-30;1.000;3.538;9.460000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-08-30;2.000;0.497;1.430000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-08-30;1.000;117.124;199.990000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"19343";FITA VEDA ROSCA 10MX12MM;UN ;2023-08-30;1.000;0.614;1.600000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"04638";JOELHO SOLD.25MM 90G KRONA;UN ;2023-08-30;1.000;0.232;0.850000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"02287";REGISTRO ESF.20MM KRONA;UN ;2023-08-30;1.000;2.152;6.990000;0.00;ADRIANA DA CONCEICAO DA SILVA;TutÃ³ia;cajueiro;ALANA CRISTINA
"09679";PLAINA GHO 700 220V;UN ;2023-09-08;1.000;477.405;900.010000;45.01;MANOEL DE JESUS SILVA FELIX;TUTOIA;BAIRRO SAO JOSE;DAIANE
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-09-18;1.000;117.124;199.990000;4.99;MARDONIO CARVALHO DOS SANTOS;TUTOIA;SANTO ANTONIO;DAIANE
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-09-22;1.000;0.929;2.480000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"00198";COLA P/ CANO PVC 75G  POLYTUBES;UN ;2023-09-22;1.000;2.853;7.400000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"16827";MOTOBOMBA SUBMERSA 220V/60HZ 0,25KW-1/3HP;UN ;2023-09-22;1.000;313.069;770.010000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"01915";ADAPTADOR P/CX DAGUA 25X3/4 KRONA;UN ;2023-09-22;1.000;5.795;14.810000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"02901";FITA VEDA ROSCA 12MMX10M;UN ;2023-09-22;1.000;0.750;2.750000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-09-22;1.000;0.497;1.430000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"07876";CANO SOLDAVEL 25MM KRONA 6M;MT ;2023-09-22;9.000;8.468;27.990000;0.00;ODORICO PEREIRA DOS ANJOS;TUTOIA;BOM GOSTO;ALANA CRISTINA
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-06-17;1.000;32.080;44.990000;0.00;MARCIO DO NASCIMENTO VILAR;TutÃ³ia;paxica;SUEHLLY
"12307";PARAFUSADEIRA GSR 1000 SMART CARTON BOX;UN ;2023-10-09;1.000;196.878;375.990000;0.00;JOSE CARVALHO DA SILVA NETO ;TutÃ³ia;CENTRO;ENEAS ROCHA
"06265";ESCAPULA C/BUCHA N.08 VONDER;UN ;2023-10-09;5.000;0.408;1.100000;0.00;JOSE CARVALHO DA SILVA NETO ;TutÃ³ia;CENTRO;ENEAS ROCHA
"04750";PITAO C/BUCHA DE NYLON P-6 VONDER;PC ;2023-10-09;5.000;0.287;0.880000;0.00;JOSE CARVALHO DA SILVA NETO ;TutÃ³ia;CENTRO;ENEAS ROCHA
"09237";VASSOURA P/GRAMA METALICA FAMASTIL 18D COD. F80.07;UN ;2023-11-01;1.000;12.378;36.300000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"09888";TINTA RENDMAIS BRANCO NEVE 15L;UN ;2023-11-01;5.000;66.971;143.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"00150";DOBRAD.850X3X2.1/2 ZINCADO;PC ;2023-10-20;1.000;9.803;25.290000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"01894";PORTA STD UV IPE LISA BORDA PINT. 80X2.10;UN ;2023-10-20;1.000;78.750;184.790000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"09890";TINTA EXTRALATEX BRANCO NEVE 15L;UN ;2023-10-20;3.000;132.259;253.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"02012";SOLVENTE THINNER ANJO 900ML;UN ;2023-11-01;1.000;8.166;19.990000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"01731";LIXA MASSA 80 230U 3M;UN ;2023-11-01;10.000;0.570;1.430000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"16938";FITA CREPE TIGRE 18MMX50M;UN ;2023-11-01;4.000;2.548;6.590000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"08675";PA DE BICO  N3 C/CABO 77459/434 TRAMONTINA;UN ;2023-11-01;1.000;24.103;45.990000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"02908";ENXADA 1.0 C/CABO 130CM;UN ;2023-11-01;1.000;29.038;57.990000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"14623";BOMBA AR VERT PLASTICA DE MAO. 50 CM;UN ;2023-11-01;1.000;7.254;19.990000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"03061";FECHADURA 1801.11 INOX G;UN ;2023-11-01;2.000;35.072;82.450000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"18425";ESMALTE HIDRA+ 3.0LT BRANCO;UN ;2023-10-20;1.000;66.723;92.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"00150";DOBRAD.850X3X2.1/2 ZINCADO;PC ;2023-10-20;1.000;9.803;25.290000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"01894";PORTA STD UV IPE LISA BORDA PINT. 80X2.10;UN ;2023-10-20;1.000;78.750;184.790000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"13099";MASSA ACRILICA HIDRACOR 25KG;UN ;2023-10-20;2.000;65.746;139.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"13099";MASSA ACRILICA HIDRACOR 25KG;UN ;2023-10-20;2.000;65.746;139.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"08218";CAMARA DE AR CARRINHO 3.25X8 954;UN ;2023-11-01;1.000;11.675;25.500000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"15784";**FORRA P/PORTA JOGO;UN ;2023-10-20;1.000;75.000;121.000000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"15784";**FORRA P/PORTA JOGO;UN ;2023-10-20;1.000;75.000;121.000000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"07852";FECHAD.1700 EXT.ITALY CLASS QDA CRO 1701;UN ;2023-10-20;1.000;33.343;75.890000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"09890";TINTA EXTRALATEX BRANCO NEVE 15L;UN ;2023-11-01;1.000;143.547;253.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;GUSTAVO BRASIL
"18425";ESMALTE HIDRA+ 3.0LT BRANCO;UN ;2023-10-20;1.000;66.723;92.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"07852";FECHAD.1700 EXT.ITALY CLASS QDA CRO 1701;UN ;2023-10-20;1.000;33.343;75.890000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"14187";MASSA CORRIDA PVA VERBRAS 25KG;UN ;2023-10-20;2.000;37.230;65.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"14187";MASSA CORRIDA PVA VERBRAS 25KG;UN ;2023-10-20;2.000;37.230;65.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"09890";TINTA EXTRALATEX BRANCO NEVE 15L;UN ;2023-10-20;1.000;132.259;253.900000;0.00;UEX CAIXA ESCOLAR EPITACIO PESSOA;TUTOIA ;ZONA RURAL;CARLOS
"16024";BULE VIENA 0,75L VERMELHO VELVET;UN ;2023-10-17;1.000;21.225;49.490000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"01288";TINTA RENDMAIS BRANCO NEVE 3.6;GL ;2023-10-17;1.000;23.867;39.900000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"01237";PLUG ROSCAVEL 1/2 KRONA;UN ;2023-10-17;1.000;0.301;0.770000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-10-17;1.000;117.124;199.990000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"12119";REFLETOR TR LED 200W 6500K PRETO-DER/02 PRETO;UN ;2023-10-17;1.000;98.343;199.990000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"14765";PURIFICADOR DE AGUA PRETO/CR HERC COD: 2905;UN ;2023-10-17;1.000;28.480;65.990000;0.00;GIZELIA NUNES DE LIMA;TutÃ³ia;barro duro;GUSTAVO BRASIL
"02124";PLUG MACHO 2P COLOR 10A TRAMONTINA;UN ;2023-10-17;1.000;1.333;3.750000;0.19;MARCOS ARAUJO DE CARVALHO;Paulino Neves;baixa das cachoeira;GUSTAVO BRASIL
"11179";BOMBA SUBMERSA BSL-800 220V;UN ;2023-10-17;1.000;195.352;446.750000;22.33;MARCOS ARAUJO DE CARVALHO;Paulino Neves;baixa das cachoeira;GUSTAVO BRASIL
"00737";FITA ISOLANTE 18MMX05M IMPERIAL;UN ;2023-10-17;1.000;1.365;4.390000;0.22;MARCOS ARAUJO DE CARVALHO;Paulino Neves;baixa das cachoeira;GUSTAVO BRASIL
"15784";**FORRA P/PORTA JOGO;UN ;2024-03-07;1.000;65.000;121.000000;0.00;VERONICA SILVA DA PAZ;TutÃ³ia;sao jose;INGRID
"20167";DISCO LIXA VELCRO 7,0 G150 8F BESTF C10;UN ;2023-10-25;1.000;1.646;3.300000;0.00;EMILE SAILVA DE LIMA;TutÃ³ia;barra;CARLOS
"00145";RESPIRADOR DOBRAVEL;UN ;2023-10-25;1.000;1.331;4.390000;0.00;EMILE SAILVA DE LIMA;TutÃ³ia;barra;CARLOS
"16239";ASPIRADOR PO AP 12 220V 60HZ NEXT 1500;UN ;2023-10-25;1.000;175.934;299.990000;0.00;EMILE SAILVA DE LIMA;TutÃ³ia;barra;CARLOS
"21286";GARFO DE PINT. GAIOLA PROFIMAX ACO 23CM;UN ;2024-07-11;1.000;23.049;43.990000;0.00;EMILE SAILVA DE LIMA;TutÃ³ia;barra;ALANA CRISTINA
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-02-09;7.000;33.810;42.990000;0.00;LUCIANO DE LIMA DOS SANTOS;TutÃ³ia;riacho do meio do carmo;ADEMILSON
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-03;1.000;34.090;44.990000;0.00;GUILHERME SILVA FEITOSA;TutÃ³ia;COMUN;DANIEL ROCHA
"04558";BUCHA RED.50X25MM LONGA TIGRE;UN ;2024-05-20;1.000;1.670;4.840000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"07878";TUBO ESG.BRANCO 40MM 6M KRONA;UN ;2024-05-20;1.000;16.060;36.100000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"08413";CANO SOLDAVEL 20MM 6M KRONA;UN ;2024-05-20;1.000;8.286;19.990000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"00350";CURVA SOLD.25MM KRONA;UN ;2024-05-20;2.000;1.410;3.150000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"11664";JOELHO SOLD.20X1/2 90G LATAO TIGRE;UN ;2024-05-20;2.000;3.040;9.570000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"05965";RALO SIFONADO QUAD.10X52X40 KRONA;UN ;2024-05-20;1.000;5.522;14.960000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"00116";TE SOLD.25MM KRONA;UN ;2024-05-20;2.000;0.513;0.850000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"02414";LUVA SOLD.25X20MM KRONA;UN ;2024-05-20;2.000;0.950;1.430000;0.00;MARIA DE FATIMA COSTA DA CONCEICAO;TUTOIA;LAGOA GRANDE;ADRYAN
"15164";BOMBA PERIFERICA CLAW 220V - 0,5HP;UN ;2023-11-09;1.000;117.124;162.990000;0.00;NALVADIAR ARAUJO OLIVEIRA;TUTOIA;CENTRO;LEONARDO
"16882";TRINCHA SIMPLES TIGRE 500-2 CERDA GRIS;UN ;2024-05-23;1.000;2.940;6.500000;0.20;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"20006";CONJUNTO DE PINTURA ROLO ANTIGOTA 23CM;UN ;2024-05-23;1.000;18.140;32.750000;1.02;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"06648";COLUNA LAVAT.AZAL/SAV/UP PRETO CELITE;UN ;2024-05-23;1.000;36.264;92.990000;2.91;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"11115";TINTA RENDMAIS VERDE LIMAO 15L;GL ;2024-05-23;1.000;70.370;143.900000;4.51;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"00112";SUPERCAL HIDRACOR 5KG;UN ;2024-05-23;1.000;5.555;10.750000;0.34;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"06647";LAVAT.COL 47X38.5CM SAV/UP PRETO CELITE;UN ;2024-05-23;1.000;74.020;140.890000;4.41;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"13322";BASCULANTE SOFT VIDRO MINI BOREAL 40 X 60 CM BRANCO;UN ;2024-05-23;1.000;36.520;62.490000;1.96;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"09069";LAMP HIGH LED TKL 110/20W;UN ;2024-05-23;1.000;5.027;16.000000;0.50;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"18086";ESCOVA RETANGULAR 1199-02;UN ;2024-05-23;1.000;5.010;9.890000;0.31;EDVALDO FELIX ARAUJO;TUTOIA;BELEM;YANKC
"19567";TELA PAINEL GERDAU Q 196 PN 10X10X2,45X6M  5,0MM;UN ;2024-01-15;1.000;312.482;454.990000;0.00;INSTITUTO EDUCACIONAL MARIA MADALENA LT;TUTOIA ;CENTRO;LINDACY
"15684";**AREIA CHAPADA 1 METRO ;MT ;2024-01-20;3.000;70.000;93.500000;0.00;INSTITUTO EDUCACIONAL MARIA MADALENA LT;TUTOIA ;CENTRO;LINDACY
"17091";**MAD RIPA 1,2CM X 5,0CM 4 METRO 12 PECAS R$ 28,60 MT;UN ;2024-02-09;2.000;56.000;114.400000;0.00;INSTITUTO EDUCACIONAL MARIA MADALENA LT;TUTOIA ;CENTRO;DAIANE
"15684";**AREIA CHAPADA 1 METRO ;MT ;2024-01-18;3.000;70.000;93.500000;0.00;INSTITUTO EDUCACIONAL MARIA MADALENA LT;TUTOIA ;CENTRO;LINDACY
"17098";**MAD CAIBRO 3,5CM X 6,0CM 3 METRO A PECA R$ 7,70 MT;UN ;2024-01-15;10.000;15.000;23.100000;0.00;INSTITUTO EDUCACIONAL MARIA MADALENA LT;TUTOIA ;CENTRO;LINDACY
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-28;20.000;32.350;41.990000;0.00;MARIA MARILICE DA SILVA SANTOS;TutÃ³ia;PAXICA;DAIANE
